rejet_id,source,cle,champ,valeur,motif,action
1729,compta_charges.csv,01/2025 loyer,Categorie,loyer,variante_ecriture,corrigee
1730,compta_charges.csv,04/2025 énergie,Categorie,énergie,variante_ecriture,corrigee
1731,compta_charges.csv,02/2024 LOYER,Categorie,LOYER,variante_ecriture,corrigee
1732,compta_charges.csv,03/2024 logiciels et ti,Categorie,logiciels et ti,variante_ecriture,corrigee
1733,compta_charges.csv,12/2024 ASSURANCES,Categorie,ASSURANCES,variante_ecriture,corrigee
1734,compta_charges.csv,11/2025 loyer,Categorie,loyer,variante_ecriture,corrigee
1735,compta_charges.csv,04/2025 TÉLÉCOMMUNICATIONS,Categorie,TÉLÉCOMMUNICATIONS,variante_ecriture,corrigee
1736,compta_charges.csv,03/2025 ASSURANCES,Categorie,ASSURANCES,variante_ecriture,corrigee
1737,compta_charges.csv,11/2025|Télécommunications|ENT-QC,-,ecriture deja comptabilisee,doublon_exact,rejetee
1738,compta_charges.csv,10/2025 ASSURANCES,Categorie,ASSURANCES,variante_ecriture,corrigee
1739,compta_charges.csv,07/2025 transport et livraison,Categorie,transport et livraison,variante_ecriture,corrigee
1740,compta_charges.csv,08/2025 ENTRETIEN ET RÉPARATIONS,Categorie,ENTRETIEN ET RÉPARATIONS,variante_ecriture,corrigee
1741,compta_charges.csv,08/2024 LOYER,Categorie,LOYER,variante_ecriture,corrigee
1742,compta_charges.csv,01/2024 TRANSPORT ET LIVRAISON,Categorie,TRANSPORT ET LIVRAISON,variante_ecriture,corrigee
1743,compta_charges.csv,05/2024 loyer,Categorie,loyer,variante_ecriture,corrigee
1744,compta_charges.csv,04/2025 ASSURANCES,Categorie,ASSURANCES,variante_ecriture,corrigee
1745,compta_charges.csv,04/2025|Énergie|ENT-QC,-,ecriture deja comptabilisee,doublon_exact,rejetee
1746,compta_charges.csv,01/2024 assurances,Categorie,assurances,variante_ecriture,corrigee
1747,compta_charges.csv,04/2025 entretien et réparations,Categorie,entretien et réparations,variante_ecriture,corrigee
1748,compta_charges.csv,07/2024 ASSURANCES,Categorie,ASSURANCES,variante_ecriture,corrigee
1749,compta_charges.csv,04/2025 FOURNITURES DE BUREAU,Categorie,FOURNITURES DE BUREAU,variante_ecriture,corrigee
1750,compta_charges.csv,09/2024 ÉNERGIE,Categorie,ÉNERGIE,variante_ecriture,corrigee
1751,compta_charges.csv,03/2024 ASSURANCES,Categorie,ASSURANCES,variante_ecriture,corrigee
1752,compta_charges.csv,11/2025 transport et livraison,Categorie,transport et livraison,variante_ecriture,corrigee
1753,compta_charges.csv,08/2025 assurances,Categorie,assurances,variante_ecriture,corrigee
1754,compta_charges.csv,12/2024 ÉNERGIE,Categorie,ÉNERGIE,variante_ecriture,corrigee
1755,compta_charges.csv,04/2024 fournitures de bureau,Categorie,fournitures de bureau,variante_ecriture,corrigee
1756,compta_charges.csv,09/2024 fournitures de bureau,Categorie,fournitures de bureau,variante_ecriture,corrigee
1757,compta_charges.csv,03/2025|Fournitures de bureau|ENT-SAG,-,ecriture deja comptabilisee,doublon_exact,rejetee
1758,compta_charges.csv,10/2024 ÉNERGIE,Categorie,ÉNERGIE,variante_ecriture,corrigee
1759,compta_charges.csv,04/2024 LOYER,Categorie,LOYER,variante_ecriture,corrigee
1760,compta_charges.csv,05/2024|Entretien et réparations|ENT-MTL,-,ecriture deja comptabilisee,doublon_exact,rejetee
1761,compta_charges.csv,09/2024 assurances,Categorie,assurances,variante_ecriture,corrigee
1762,compta_charges.csv,08/2024 FOURNITURES DE BUREAU,Categorie,FOURNITURES DE BUREAU,variante_ecriture,corrigee
1763,compta_charges.csv,08/2025 LOYER,Categorie,LOYER,variante_ecriture,corrigee
1764,compta_charges.csv,08/2024 LOGICIELS ET TI,Categorie,LOGICIELS ET TI,variante_ecriture,corrigee
1765,compta_charges.csv,04/2024|Honoraires professionnels|ENT-QC,-,ecriture deja comptabilisee,doublon_exact,rejetee
1766,compta_charges.csv,12/2024 TRANSPORT ET LIVRAISON,Categorie,TRANSPORT ET LIVRAISON,variante_ecriture,corrigee
1767,compta_charges.csv,09/2024 assurances,Categorie,assurances,variante_ecriture,corrigee
1768,compta_charges.csv,09/2025 LOYER,Categorie,LOYER,variante_ecriture,corrigee
1769,compta_charges.csv,10/2024 TÉLÉCOMMUNICATIONS,Categorie,TÉLÉCOMMUNICATIONS,variante_ecriture,corrigee
1770,compta_charges.csv,05/2024 ENTRETIEN ET RÉPARATIONS,Categorie,ENTRETIEN ET RÉPARATIONS,variante_ecriture,corrigee
1771,compta_charges.csv,04/2024 LOYER,Categorie,LOYER,variante_ecriture,corrigee
1772,compta_charges.csv,02/2025 transport et livraison,Categorie,transport et livraison,variante_ecriture,corrigee
1773,compta_charges.csv,08/2025 fournitures de bureau,Categorie,fournitures de bureau,variante_ecriture,corrigee
1774,compta_charges.csv,07/2024 TRANSPORT ET LIVRAISON,Categorie,TRANSPORT ET LIVRAISON,variante_ecriture,corrigee
1775,compta_charges.csv,01/2025 logiciels et ti,Categorie,logiciels et ti,variante_ecriture,corrigee
1776,compta_charges.csv,05/2025 assurances,Categorie,assurances,variante_ecriture,corrigee
1777,compta_charges.csv,04/2024 ÉNERGIE,Categorie,ÉNERGIE,variante_ecriture,corrigee
1778,compta_charges.csv,04/2025|Entretien et réparations|ENT-SAG,-,ecriture deja comptabilisee,doublon_exact,rejetee
1779,compta_charges.csv,11/2025 fournitures de bureau,Categorie,fournitures de bureau,variante_ecriture,corrigee
1780,compta_charges.csv,02/2025 télécommunications,Categorie,télécommunications,variante_ecriture,corrigee
1781,compta_charges.csv,04/2024 entretien et réparations,Categorie,entretien et réparations,variante_ecriture,corrigee
1782,compta_charges.csv,10/2025 énergie,Categorie,énergie,variante_ecriture,corrigee
1783,compta_charges.csv,07/2024 télécommunications,Categorie,télécommunications,variante_ecriture,corrigee
1784,compta_charges.csv,05/2025 TÉLÉCOMMUNICATIONS,Categorie,TÉLÉCOMMUNICATIONS,variante_ecriture,corrigee
1785,compta_charges.csv,05/2024 LOYER,Categorie,LOYER,variante_ecriture,corrigee
1786,compta_charges.csv,05/2024 assurances,Categorie,assurances,variante_ecriture,corrigee
1787,compta_charges.csv,10/2024 assurances,Categorie,assurances,variante_ecriture,corrigee
1788,compta_charges.csv,12/2025 ASSURANCES,Categorie,ASSURANCES,variante_ecriture,corrigee
1789,compta_charges.csv,09/2025 TRANSPORT ET LIVRAISON,Categorie,TRANSPORT ET LIVRAISON,variante_ecriture,corrigee
1790,compta_charges.csv,09/2024|Entretien et réparations|ENT-MTL,-,ecriture deja comptabilisee,doublon_exact,rejetee
1791,compta_charges.csv,03/2025 TÉLÉCOMMUNICATIONS,Categorie,TÉLÉCOMMUNICATIONS,variante_ecriture,corrigee
1792,compta_charges.csv,08/2025 loyer,Categorie,loyer,variante_ecriture,corrigee
1793,compta_charges.csv,06/2025 assurances,Categorie,assurances,variante_ecriture,corrigee
1794,compta_charges.csv,10/2024|Fournitures de bureau|ENT-QC,-,ecriture deja comptabilisee,doublon_exact,rejetee
1795,compta_charges.csv,01/2025 FOURNITURES DE BUREAU,Categorie,FOURNITURES DE BUREAU,variante_ecriture,corrigee
1796,compta_charges.csv,11/2024 LOYER,Categorie,LOYER,variante_ecriture,corrigee
1797,compta_charges.csv,08/2024|Télécommunications|ENT-MTL,-,ecriture deja comptabilisee,doublon_exact,rejetee
1798,compta_charges.csv,06/2024 TRANSPORT ET LIVRAISON,Categorie,TRANSPORT ET LIVRAISON,variante_ecriture,corrigee
1799,compta_charges.csv,09/2024 LOYER,Categorie,LOYER,variante_ecriture,corrigee
1800,compta_charges.csv,09/2024 transport et livraison,Categorie,transport et livraison,variante_ecriture,corrigee
1801,compta_charges.csv,06/2024 FOURNITURES DE BUREAU,Categorie,FOURNITURES DE BUREAU,variante_ecriture,corrigee
1802,compta_charges.csv,08/2024 fournitures de bureau,Categorie,fournitures de bureau,variante_ecriture,corrigee
1803,compta_charges.csv,10/2024 loyer,Categorie,loyer,variante_ecriture,corrigee
1804,compta_charges.csv,08/2025 honoraires professionnels,Categorie,honoraires professionnels,variante_ecriture,corrigee
1805,compta_charges.csv,01/2024 assurances,Categorie,assurances,variante_ecriture,corrigee
1806,compta_charges.csv,07/2025 FOURNITURES DE BUREAU,Categorie,FOURNITURES DE BUREAU,variante_ecriture,corrigee
1807,compta_charges.csv,10/2025 TÉLÉCOMMUNICATIONS,Categorie,TÉLÉCOMMUNICATIONS,variante_ecriture,corrigee
1808,compta_charges.csv,08/2025 fournitures de bureau,Categorie,fournitures de bureau,variante_ecriture,corrigee
1809,compta_charges.csv,03/2025 honoraires professionnels,Categorie,honoraires professionnels,variante_ecriture,corrigee
1810,compta_charges.csv,08/2025 énergie,Categorie,énergie,variante_ecriture,corrigee
1811,compta_charges.csv,10/2025 énergie,Categorie,énergie,variante_ecriture,corrigee
1812,compta_charges.csv,05/2025 TRANSPORT ET LIVRAISON,Categorie,TRANSPORT ET LIVRAISON,variante_ecriture,corrigee
1813,compta_charges.csv,06/2024 ASSURANCES,Categorie,ASSURANCES,variante_ecriture,corrigee
1814,compta_charges.csv,09/2025 entretien et réparations,Categorie,entretien et réparations,variante_ecriture,corrigee
1815,compta_charges.csv,02/2025 ASSURANCES,Categorie,ASSURANCES,variante_ecriture,corrigee
1816,compta_charges.csv,09/2024 LOGICIELS ET TI,Categorie,LOGICIELS ET TI,variante_ecriture,corrigee
1817,compta_charges.csv,12/2025 LOYER,Categorie,LOYER,variante_ecriture,corrigee
1818,compta_charges.csv,03/2024 loyer,Categorie,loyer,variante_ecriture,corrigee
1819,compta_charges.csv,08/2025 énergie,Categorie,énergie,variante_ecriture,corrigee
1820,compta_charges.csv,11/2024 transport et livraison,Categorie,transport et livraison,variante_ecriture,corrigee
1821,compta_charges.csv,08/2025 ENTRETIEN ET RÉPARATIONS,Categorie,ENTRETIEN ET RÉPARATIONS,variante_ecriture,corrigee
1822,compta_charges.csv,03/2024 fournitures de bureau,Categorie,fournitures de bureau,variante_ecriture,corrigee
1823,compta_charges.csv,12/2025 TÉLÉCOMMUNICATIONS,Categorie,TÉLÉCOMMUNICATIONS,variante_ecriture,corrigee
