stock_id,date_id,entrepot_id,produit_id,quantite,cout_unitaire,valeur_stock,seuil_minimum,sous_seuil
5590,20251130,1,121,4,44.65,178.6,10,1
5591,20241130,3,121,2,43.73,87.46,4,1
5592,20240630,3,178,44,116.97,5146.68,7,0
5593,20241130,1,9,10,66.28,662.8,9,0
5594,20240731,1,153,2,113.61,227.22,11,1
5595,20251130,1,145,74,111.12,8222.88,16,0
5596,20250831,2,157,11,25.21,277.31,12,1
5597,20240331,1,89,24,157.64,3783.36,12,0
5598,20251130,1,142,59,100.93,5954.87,11,0
5599,20241031,2,47,6,70.06,420.36,14,1
5600,20240831,3,28,17,140.77,2393.09,6,0
5601,20250131,1,46,14,315.4,4415.6,17,1
5602,20240131,2,96,12,170.74,2048.88,10,0
5603,20250930,2,113,0,281.81,0.0,9,1
5604,20241130,1,22,3,247.74,743.22,8,1
5605,20240731,1,128,9,77.25,695.25,10,1
5606,20250630,2,149,9,111.14,1000.26,17,1
5607,20240331,3,76,33,281.11,9276.63,5,0
5608,20250131,1,96,10,174.33,1743.3,10,0
5609,20251031,1,7,10,57.14,571.4,10,0
5610,20250131,3,92,22,142.98,3145.56,6,0
5611,20250331,3,43,106,300.28,31829.68,6,0
5612,20240531,2,157,16,24.69,395.04,12,0
5613,20250930,1,112,15,67.02,1005.3,13,0
5614,20251130,1,97,63,253.06,15942.78,12,0
5615,20240229,1,48,17,32.82,557.94,16,0
5616,20250228,1,179,39,231.35,9022.65,12,0
5617,20250131,1,90,2,58.79,117.58,12,1
5618,20241130,1,143,72,215.92,15546.24,13,0
5619,20251231,1,149,121,111.14,13447.94,18,0
5620,20251031,2,162,45,68.38,3077.1,14,0
5621,20240131,2,60,13,241.9,3144.7,16,1
5622,20240131,3,75,7,59.74,418.18,5,0
5623,20251130,1,103,11,154.84,1703.24,13,1
5624,20250131,1,176,41,328.78,13479.98,17,0
5625,20250430,1,38,138,319.94,44151.72,21,0
5626,20250331,2,92,9,142.98,1286.82,14,1
5627,20251130,1,150,71,347.06,24641.26,14,0
5628,20250531,1,49,95,31.22,2965.9,18,0
5629,20250131,2,90,12,58.79,705.48,11,0
5630,20250531,2,58,71,149.54,10617.34,17,0
5631,20240731,1,76,0,281.11,0.0,12,1
5632,20240930,3,37,9,16.31,146.79,9,0
5633,20240229,3,111,7,145.84,1020.88,5,0
5634,20250228,2,65,8,131.52,1052.16,12,1
5635,20240731,2,102,6,255.33,1531.98,10,1
5636,20240430,1,180,27,93.34,2520.18,15,0
5637,20250731,1,92,17,168.72,2868.24,15,0
5638,20240831,1,39,111,119.66,13282.26,19,0
5639,20251130,1,125,2,291.24,582.48,12,1
5640,20240531,2,134,3,60.5,181.5,10,1
5641,20251130,1,30,18,119.13,2144.34,11,0
5642,20250831,3,139,24,203.11,4874.64,7,0
5643,20250731,1,51,74,79.76,5902.24,18,0
5644,20250531,2,125,51,291.24,14853.24,11,0
5645,20250430,2,68,7,290.25,2031.75,12,1
5646,20250531,2,36,87,191.63,16671.81,18,0
5647,20240229,1,138,20,86.38,1727.6,14,0
5648,20251231,3,26,12,246.82,2961.84,4,0
5649,20240430,3,45,77,76.76,5910.52,6,0
5650,20240131,1,180,32,93.34,2986.88,15,0
5651,20250531,1,46,88,372.17,32750.96,17,0
5652,20251231,3,103,7,154.84,1083.88,5,0
5653,20241031,3,108,17,166.46,2829.82,6,0
5654,20240430,3,99,19,287.66,5465.54,5,0
5655,20250930,1,149,94,111.14,10447.16,18,0
5656,20241130,2,160,23,40.71,936.33,14,0
5657,20250731,3,99,10,346.57,3465.7,5,0
5658,20241031,2,40,16,268.77,4300.32,17,1
5659,20251231,1,73,10,307.22,3072.2,14,1
5660,20240131,3,130,32,317.23,10151.36,6,0
5661,20250228,1,145,25,111.12,2778.0,16,0
5662,20240531,2,152,15,265.82,3987.3,9,0
5663,20240229,1,4,1,155.56,155.56,11,1
5664,20250831,1,167,16,209.73,3355.68,13,0
5665,20241231,2,158,20,180.81,3616.2,15,0
5666,20240229,3,28,17,140.77,2393.09,6,0
5667,20250831,3,116,18,60.17,1083.06,7,0
5668,20251130,1,181,20,312.4,6248.0,18,0
5669,20241231,1,156,57,161.25,9191.25,12,0
5670,20241231,2,125,11,285.25,3137.75,11,0
5671,20250731,2,96,7,205.7,1439.9,10,1
5672,20250531,2,111,56,148.9,8338.4,11,0
5673,20250930,1,24,14,189.35,2650.9,12,0
5674,20250131,2,97,11,214.46,2359.06,11,0
5675,20250731,1,85,2,49.28,98.56,10,1
5676,20240531,1,87,36,211.22,7603.92,15,0
5677,20240930,2,132,67,125.81,8429.27,13,0
5678,20251231,3,162,39,68.38,2666.82,6,0
5679,20250531,1,150,25,347.06,8676.5,14,0
5680,20240731,3,55,93,209.35,19469.55,7,0
5681,20250630,1,112,65,67.02,4356.3,13,0
5682,20240930,1,54,21,257.53,5408.13,17,0
5683,20250930,2,125,7,291.24,2038.68,11,1
5684,20241130,1,58,21,146.46,3075.66,18,0
5685,20250731,2,151,9,92.25,830.25,10,1
5686,20240331,3,108,18,166.46,2996.28,6,0
5687,20251130,3,122,16,212.67,3402.72,4,0
5688,20240131,2,73,18,255.0,4590.0,13,0
5689,20250930,1,1,0,219.63,0.0,9,1
5690,20240630,2,34,53,151.89,8050.17,12,0
5691,20240131,1,101,25,62.94,1573.5,12,0
5692,20240331,1,57,96,19.26,1848.96,17,0
5693,20240331,2,60,89,241.9,21529.1,16,0
5694,20240630,2,126,59,130.29,7687.11,12,0
5695,20240131,3,118,2,336.11,672.22,5,1
5696,20250331,2,96,11,174.33,1917.63,10,0
5697,20240331,1,28,0,140.77,0.0,14,1
5698,20250430,1,143,11,220.45,2424.95,13,1
5699,20241130,2,83,37,157.14,5814.18,10,0
5700,20250331,1,64,72,70.89,5104.08,15,0
5701,20250630,3,166,28,217.35,6085.8,5,0
5702,20240630,2,137,11,25.06,275.66,13,1
5703,20240930,2,69,62,198.5,12307.0,11,0
5704,20250731,2,89,3,189.92,569.76,11,1
5705,20250228,1,52,12,183.03,2196.36,17,1
5706,20250430,3,178,50,119.43,5971.5,7,0
5707,20250430,2,176,34,328.78,11178.52,16,0
5708,20250228,2,83,6,160.44,962.64,10,1
5709,20240331,2,27,5,249.72,1248.6,14,1
5710,20240229,3,149,34,108.85,3700.9,7,0
5711,20240131,2,59,16,324.94,5199.04,16,0
5712,20251130,2,171,10,85.46,854.6,12,1
5713,20250228,2,54,14,262.94,3681.16,16,1
5714,20250228,1,79,11,147.87,1626.57,12,1
5715,20240531,1,169,25,276.47,6911.75,14,0
5716,20240430,1,59,70,324.94,22745.8,16,0
5717,20251031,1,105,7,169.61,1187.27,12,1
5718,20250228,3,46,20,315.4,6308.0,7,0
5719,20240331,2,171,30,83.7,2511.0,12,0
5720,20241031,2,176,14,322.02,4508.28,16,1
5721,20251031,2,40,18,274.41,4939.38,17,0
5722,20240229,2,152,2,265.82,531.64,9,1
5723,20240831,2,158,25,180.81,4520.25,15,0
5724,20240229,1,76,1,281.11,281.11,12,1
5725,20240630,1,2,34,292.58,9947.72,7,0
5726,20240229,2,180,8,93.34,746.72,14,1
5727,20240531,1,62,88,112.54,9903.52,17,0
5728,20241130,3,178,42,116.97,4912.74,7,0
5729,20240430,1,64,74,69.43,5137.82,15,0
5730,20240131,1,118,14,336.11,4705.54,13,0
5731,20250331,1,6,7,182.47,1277.29,11,1
5732,20251130,1,118,0,343.17,0.0,13,1
5733,20240430,3,141,16,307.78,4924.48,4,0
5734,20240229,1,37,38,16.31,619.78,22,0
5735,20250228,3,66,16,203.44,3255.04,4,0
5736,20240430,2,74,18,108.27,1948.86,12,0
5737,20241231,1,31,15,294.44,4416.6,14,0
5738,20240531,1,178,32,116.97,3743.04,17,0
5739,20240630,1,60,99,241.9,23948.1,17,0
5740,20240430,1,105,58,166.12,9634.96,12,0
5741,20240430,3,47,92,70.06,6445.52,6,0
5742,20240531,1,174,25,165.53,4138.25,13,0
5743,20250131,2,60,13,246.98,3210.74,16,1
5744,20240930,1,142,69,98.85,6820.65,11,0
5745,20240331,2,102,14,255.33,3574.62,10,0
5746,20240531,3,68,12,284.28,3411.36,5,0
5747,20240229,3,98,19,257.11,4885.09,6,0
5748,20250228,2,172,24,221.22,5309.28,12,0
5749,20240229,3,54,16,257.53,4120.48,7,0
5750,20240930,1,45,8,76.76,614.08,16,1
5751,20251231,1,117,5,100.34,501.7,10,1
5752,20251031,3,145,83,111.12,9222.96,7,0
5753,20251231,1,113,0,281.81,0.0,10,1
5754,20250731,2,144,10,98.33,983.3,14,1
5755,20251031,2,144,65,98.33,6391.45,14,0
5756,20250131,2,65,0,131.52,0.0,12,1
5757,20240930,3,166,33,212.88,7025.04,5,0
5758,20240131,1,146,12,220.88,2650.56,14,1
5759,20241231,3,78,0,197.64,0.0,4,1
5760,20250331,1,47,80,71.53,5722.4,15,0
5761,20250630,2,41,68,163.24,11100.32,15,0
5762,20250228,3,60,30,246.98,7409.4,7,0
5763,20250228,3,161,33,64.16,2117.28,6,0
5764,20240131,1,27,14,249.72,3496.08,14,0
5765,20240731,1,118,12,336.11,4033.32,13,1
5766,20241031,1,50,16,291.69,4667.04,19,1
5767,20240831,3,112,16,65.64,1050.24,5,0
5768,20251130,1,124,5,153.77,768.85,12,1
5769,20250228,2,149,2,111.14,222.28,17,1
5770,20250131,2,70,7,40.72,285.04,10,1
5771,20250331,3,137,14,25.59,358.26,5,0
5772,20251031,1,37,33,16.65,549.45,22,0
5773,20250731,1,48,79,33.51,2647.29,16,0
5774,20250831,1,141,10,314.24,3142.4,10,0
5775,20240331,2,95,5,53.64,268.2,7,1
5776,20250430,3,36,119,162.4,19325.6,8,0
5777,20240430,1,48,85,32.82,2789.7,16,0
5778,20240531,1,53,104,176.84,18391.36,20,0
5779,20250831,3,61,116,76.81,8909.96,7,0
5780,20250630,1,23,65,244.32,15880.8,14,0
5781,20250630,3,163,25,300.77,7519.25,4,0
5782,20240930,3,163,23,294.58,6775.34,4,0
5783,20250930,2,24,9,189.35,1704.15,12,1
5784,20250930,1,101,72,75.83,5459.76,12,0
5785,20241130,2,106,11,333.09,3663.99,13,1
5786,20250731,3,98,28,309.76,8673.28,6,0
5787,20250131,1,83,21,160.44,3369.24,11,0
5788,20250630,3,99,13,346.57,4505.41,5,0
5789,20241231,1,77,21,167.57,3518.97,14,0
5790,20240831,3,71,82,301.72,24741.04,7,0
5791,20250831,3,38,136,319.94,43511.84,9,0
5792,20250531,2,164,25,100.45,2511.25,10,0
5793,20240131,1,119,6,58.44,350.64,11,1
5794,20240731,2,172,23,216.67,4983.41,12,0
5795,20240430,3,122,72,208.3,14997.6,4,0
5796,20240731,2,151,6,90.35,542.1,10,1
5797,20240831,1,25,16,146.28,2340.48,9,0
5798,20241130,1,18,2,242.09,484.18,6,1
5799,20240731,3,157,33,24.69,814.77,5,0
5800,20251031,1,48,6,33.51,201.06,16,1
5801,20240531,1,102,16,255.33,4085.28,10,0
5802,20250228,1,57,10,19.66,196.6,17,1
5803,20240331,1,140,7,40.41,282.87,12,1
5804,20240131,2,14,4,26.62,106.48,14,1
5805,20240331,3,136,25,110.14,2753.5,5,0
5806,20240131,1,16,12,219.41,2632.92,9,0
5807,20250228,1,42,22,267.02,5874.44,23,1
5808,20240229,3,36,21,159.06,3340.26,8,0
5809,20251231,2,31,14,300.62,4208.68,13,0
5810,20241231,1,114,23,149.59,3440.57,12,0
5811,20240630,2,131,9,36.32,326.88,13,1
5812,20251130,1,83,57,189.32,10791.24,11,0
5813,20250131,1,159,39,169.65,6616.35,20,0
5814,20251130,3,162,38,68.38,2598.44,6,0
5815,20250930,3,71,111,363.51,40349.61,7,0
5816,20240331,1,118,15,336.11,5041.65,13,0
5817,20251031,1,80,65,208.57,13557.05,12,0
5818,20240831,1,51,110,78.12,8593.2,18,0
5819,20240831,1,139,0,198.93,0.0,17,1
5820,20240331,2,3,3,188.61,565.83,10,1
5821,20240930,1,90,67,57.58,3857.86,12,0
5822,20250930,1,105,10,169.61,1696.1,12,1
5823,20250131,3,169,26,282.28,7339.28,6,0
5824,20240930,1,41,4,159.88,639.52,16,1
5825,20241231,1,69,6,198.5,1191.0,12,1
5826,20250831,3,92,93,168.72,15690.96,6,0
5827,20240831,3,90,68,57.58,3915.44,5,0
5828,20240430,3,73,20,255.0,5100.0,6,0
5829,20250331,1,170,23,16.95,389.85,12,0
5830,20241130,3,5,34,204.06,6938.04,5,0
5831,20240630,2,89,13,157.64,2049.32,11,0
5832,20250430,1,91,11,284.93,3134.23,11,0
5833,20250331,1,141,22,314.24,6913.28,10,0
5834,20240331,3,5,6,204.06,1224.36,5,0
5835,20240831,3,83,72,157.14,11314.08,4,0
5836,20240731,2,79,7,144.83,1013.81,12,1
5837,20240731,2,70,7,39.88,279.16,10,1
5838,20240531,1,14,68,26.62,1810.16,15,0
5839,20250630,3,80,6,208.57,1251.42,5,0
5840,20250831,3,134,12,61.77,741.24,4,0
5841,20250930,1,83,52,189.32,9844.64,11,0
5842,20241031,2,170,24,16.6,398.4,12,0
5843,20250131,1,105,13,169.61,2204.93,12,0
5844,20241031,1,177,44,211.22,9293.68,12,0
5845,20251231,1,115,2,47.23,94.46,11,1
5846,20250430,3,130,9,323.89,2915.01,6,0
5847,20241031,2,42,1,261.53,261.53,22,1
5848,20240229,2,19,7,170.21,1191.47,11,1
5849,20240531,3,167,29,205.42,5957.18,5,0
5850,20251231,3,149,92,111.14,10224.88,7,0
5851,20241031,1,137,77,25.06,1929.62,13,0
5852,20250131,1,58,11,149.54,1644.94,18,1
5853,20240630,1,175,37,94.86,3509.82,17,0
5854,20251130,1,128,61,78.87,4811.07,10,0
5855,20240430,3,176,34,322.02,10948.68,7,0
5856,20240531,2,2,36,292.58,10532.88,7,0
5857,20250831,1,174,41,169.01,6929.41,13,0
5858,20241231,3,134,69,60.5,4174.5,4,0
5859,20241231,1,29,7,238.44,1669.08,10,1
5860,20240731,1,85,7,40.9,286.3,10,1
5861,20240229,3,48,40,32.82,1312.8,7,0
5862,20240630,2,92,7,140.04,980.28,14,1
5863,20240731,2,72,9,196.62,1769.58,12,1
5864,20250930,1,111,7,148.9,1042.3,12,1
5865,20241031,1,23,4,239.29,957.16,14,1
5866,20240531,3,112,71,65.64,4660.44,5,0
5867,20250930,1,33,25,113.22,2830.5,14,0
5868,20250131,3,124,19,153.77,2921.63,5,0
5869,20250630,1,136,14,112.45,1574.3,12,0
5870,20250131,1,132,12,128.45,1541.4,14,1
5871,20251231,2,14,6,27.18,163.08,14,1
5872,20240930,1,173,31,207.98,6447.38,16,0
5873,20250331,2,137,16,25.59,409.44,13,0
5874,20251031,3,74,83,130.44,10826.52,5,0
5875,20240831,2,43,58,294.1,17057.8,14,0
5876,20251031,2,163,19,300.77,5714.63,10,0
5877,20241130,1,23,15,239.29,3589.35,14,0
5878,20240630,3,121,51,43.73,2230.23,4,0
5879,20250630,2,67,21,28.64,601.44,13,0
5880,20240331,1,181,30,305.97,9179.1,18,0
5881,20241031,2,66,48,199.26,9564.48,9,0
5882,20241031,3,66,64,199.26,12752.64,4,0
5883,20250930,2,73,57,307.22,17511.54,13,0
5884,20250131,2,107,16,150.54,2408.64,13,0
5885,20240131,2,117,14,98.28,1375.92,10,0
5886,20240630,3,156,15,161.25,2418.75,5,0
5887,20240430,1,54,86,257.53,22147.58,17,0
5888,20250430,1,28,79,143.73,11354.67,14,0
5889,20241231,3,108,2,166.46,332.92,6,1
5890,20240531,1,144,17,96.31,1637.27,15,0
5891,20241031,1,142,62,98.85,6128.7,11,0
5892,20240131,1,112,18,65.64,1181.52,13,0
5893,20240630,2,175,37,94.86,3509.82,16,0
5894,20240531,2,59,57,324.94,18521.58,16,0
5895,20250731,1,24,65,189.35,12307.75,12,0
5896,20250430,3,131,29,37.08,1075.32,6,0
5897,20250831,1,42,130,267.02,34712.6,23,0
5898,20251031,2,154,64,329.92,21114.88,12,0
5899,20250831,1,168,36,229.43,8259.48,13,0
5900,20240630,3,50,106,291.69,30919.14,8,0
5901,20240731,2,43,64,294.1,18822.4,14,0
5902,20250930,1,127,89,174.31,15513.59,15,0
5903,20240630,1,119,65,58.44,3798.6,11,0
5904,20240331,3,99,8,287.66,2301.28,5,0
5905,20250731,3,37,144,16.65,2397.6,9,0
5906,20250930,2,66,44,240.06,10562.64,9,0
5907,20241231,1,170,31,16.6,514.6,12,0
5908,20240831,2,58,71,146.46,10398.66,17,0
5909,20250930,2,14,0,27.18,0.0,14,1
5910,20240229,3,57,21,19.26,404.46,7,0
5911,20241031,1,140,59,40.41,2384.19,12,0
5912,20250131,1,123,20,132.28,2645.6,13,0
5913,20241130,2,14,0,26.62,0.0,14,1
5914,20240229,1,87,5,211.22,1056.1,15,1
5915,20251031,2,120,6,186.72,1120.32,11,1
5916,20250731,1,114,3,152.73,458.19,12,1
5917,20250430,3,92,28,142.98,4003.44,6,0
5918,20241231,1,108,11,166.46,1831.06,14,1
5919,20251231,1,41,20,163.24,3264.8,16,0
5920,20251130,1,167,41,209.73,8598.93,13,0
5921,20240630,3,46,92,308.91,28419.72,7,0
5922,20250630,1,24,63,189.35,11929.05,12,0
5923,20240630,2,62,76,112.54,8553.04,16,0
5924,20240731,2,163,30,294.58,8837.4,10,0
5925,20250331,3,162,32,68.38,2188.16,6,0
5926,20250831,3,46,100,372.17,37217.0,7,0
5927,20250831,3,163,19,300.77,5714.63,4,0
5928,20250731,2,59,86,391.48,33667.28,16,0
5929,20251031,1,46,23,372.17,8559.91,17,0
5930,20250430,2,83,10,160.44,1604.4,10,0
5931,20241031,3,141,74,307.78,22775.72,4,0
5932,20251231,3,90,10,69.37,693.7,5,0
5933,20251130,2,24,5,189.35,946.75,12,1
5934,20241231,3,46,25,308.91,7722.75,7,0
5935,20240430,1,41,78,159.88,12470.64,16,0
5936,20240831,2,152,0,265.82,0.0,9,1
5937,20250531,3,102,17,260.69,4431.73,4,0
5938,20250430,2,57,58,19.66,1140.28,16,0
5939,20240430,1,101,16,62.94,1007.04,12,0
5940,20240531,3,153,8,113.61,908.88,4,0
5941,20240930,3,65,81,128.81,10433.61,5,0
5942,20241130,1,6,14,178.72,2502.08,11,0
5943,20251231,2,53,29,180.55,5235.95,19,0
5944,20240731,1,89,3,157.64,472.92,12,1
5945,20240331,3,66,17,199.26,3387.42,4,0
5946,20250630,2,104,43,76.7,3298.1,11,0
5947,20240731,2,60,71,241.9,17174.9,16,0
5948,20240930,2,127,60,170.72,10243.2,14,0
5949,20250430,1,32,61,347.11,21173.71,13,0
5950,20240930,2,90,55,57.58,3166.9,11,0
5951,20240831,3,134,20,60.5,1210.0,4,0
5952,20240930,1,99,72,287.66,20711.52,12,0
5953,20240131,2,151,7,90.35,632.45,10,1
5954,20251031,1,65,64,155.19,9932.16,12,0
5955,20240229,3,145,29,108.83,3156.07,7,0
5956,20240831,2,44,66,195.45,12899.7,16,0
5957,20241231,1,158,11,180.81,1988.91,16,1
5958,20241031,3,157,34,24.69,839.46,5,0
5959,20240731,1,81,6,302.82,1816.92,13,1
5960,20251231,2,42,17,267.02,4539.34,22,1
5961,20250831,2,133,12,62.95,755.4,15,1
5962,20251031,3,57,25,23.2,580.0,7,0
5963,20251231,3,40,23,274.41,6311.43,7,0
5964,20250430,3,60,118,246.98,29143.64,7,0
5965,20240731,1,19,60,170.21,10212.6,12,0
5966,20240131,1,109,9,303.82,2734.38,11,1
5967,20251231,2,135,69,40.73,2810.37,14,0
5968,20251031,2,108,11,169.96,1869.56,13,1
5969,20250430,3,120,91,186.72,16991.52,5,0
5970,20251231,2,89,0,189.92,0.0,11,1
5971,20250731,2,82,10,335.4,3354.0,10,0
5972,20240331,3,154,14,323.13,4523.82,5,0
5973,20241031,1,99,73,287.66,20999.18,12,0
5974,20251031,3,109,25,310.2,7755.0,4,0
5975,20240831,3,152,5,265.82,1329.1,4,0
5976,20250531,1,54,89,262.94,23401.66,17,0
5977,20240229,3,94,35,121.74,4260.9,5,0
5978,20251031,2,157,26,25.21,655.46,12,0
5979,20250630,2,14,62,27.18,1685.16,14,0
5980,20240630,1,11,46,288.46,13269.16,9,0
5981,20250430,3,147,10,346.92,3469.2,4,0
5982,20240930,2,176,23,322.02,7406.46,16,0
5983,20240331,3,122,12,208.3,2499.6,4,0
5984,20240331,1,67,17,23.77,404.09,14,0
5985,20250331,2,174,21,169.01,3549.21,12,0
5986,20241130,1,88,40,335.85,13434.0,9,0
5987,20250131,3,147,7,346.92,2428.44,4,0
5988,20250630,1,173,29,212.35,6158.15,16,0
5989,20250228,3,41,20,163.24,3264.8,7,0
5990,20251130,2,76,43,338.68,14563.24,11,0
5991,20240930,1,92,71,140.04,9942.84,15,0
5992,20250831,2,60,74,291.44,21566.56,16,0
5993,20241231,3,8,17,128.94,2191.98,4,0
5994,20240831,1,3,14,188.61,2640.54,11,0
5995,20240531,1,43,98,294.1,28821.8,15,0
5996,20250831,1,38,92,319.94,29434.48,21,0
5997,20250630,1,52,91,183.03,16655.73,17,0
5998,20250228,1,127,5,174.31,871.55,15,1
5999,20240331,3,161,17,62.84,1068.28,6,0
6000,20240331,1,139,9,198.93,1790.37,17,1
6001,20240531,2,73,13,255.0,3315.0,13,0
6002,20240930,3,103,13,151.66,1971.58,5,0
6003,20250430,2,90,20,58.79,1175.8,11,0
6004,20240331,1,171,16,83.7,1339.2,12,0
6005,20241231,2,170,25,16.6,415.0,12,0
6006,20240630,3,154,9,323.13,2908.17,5,0
6007,20250630,2,99,13,346.57,4505.41,11,0
6008,20240930,2,20,1,32.44,32.44,15,1
6009,20250531,1,174,25,169.01,4225.25,13,0
6010,20250331,3,167,42,209.73,8808.66,5,0
6011,20251031,1,24,9,189.35,1704.15,12,1
6012,20251231,3,89,6,189.92,1139.52,5,0
6013,20250430,3,33,81,113.22,9170.82,6,0
6014,20250630,2,181,35,312.4,10934.0,17,0
6015,20250228,1,110,15,182.67,2740.05,12,0
6016,20240831,2,131,19,36.32,690.08,13,0
6017,20251031,1,12,8,69.62,556.96,11,1
6018,20240731,2,27,58,249.72,14483.76,14,0
6019,20240531,1,152,2,265.82,531.64,10,1
6020,20250831,3,166,33,217.35,7172.55,5,0
6021,20240430,1,175,35,94.86,3320.1,17,0
6022,20240630,1,169,31,276.47,8570.57,14,0
6023,20251231,1,24,16,189.35,3029.6,12,0
6024,20240831,1,38,91,313.36,28515.76,21,0
6025,20241130,1,87,80,211.22,16897.6,15,0
6026,20251231,3,2,2,298.72,597.44,3,1
6027,20241031,1,26,10,241.74,2417.4,11,1
6028,20240630,3,45,85,76.76,6524.6,6,0
6029,20240630,1,121,56,43.73,2448.88,10,0
6030,20251031,1,151,63,92.25,5811.75,10,0
6031,20250731,2,25,34,149.35,5077.9,9,0
6032,20250831,1,67,61,28.64,1747.04,14,0
6033,20241031,1,179,31,226.59,7024.29,12,0
6034,20240630,2,99,8,287.66,2301.28,11,1
6035,20250531,1,140,4,41.26,165.04,12,1
6036,20251031,1,23,4,244.32,977.28,14,1
6037,20241031,2,2,5,292.58,1462.9,7,1
6038,20240831,2,180,28,93.34,2613.52,14,0
6039,20251130,2,68,55,342.49,18836.95,12,0
6040,20251031,2,121,4,44.65,178.6,9,1
6041,20250131,3,102,5,260.69,1303.45,4,0
6042,20240131,3,103,4,151.66,606.64,5,1
6043,20240630,2,77,0,167.57,0.0,13,1
6044,20250430,1,70,6,40.72,244.32,10,1
6045,20250331,1,79,22,147.87,3253.14,12,0
6046,20250531,3,141,19,314.24,5970.56,4,0
6047,20251031,3,26,11,246.82,2715.02,4,0
6048,20250430,1,68,6,290.25,1741.5,13,1
6049,20240331,2,117,3,98.28,294.84,10,1
6050,20240531,2,32,61,339.97,20738.17,12,0
6051,20251231,2,125,6,291.24,1747.44,11,1
6052,20240630,1,162,22,66.97,1473.34,14,0
6053,20251231,3,136,84,112.45,9445.8,5,0
6054,20240229,2,69,15,198.5,2977.5,11,0
6055,20240930,2,39,4,119.66,478.64,18,1
6056,20250531,1,44,93,199.55,18558.15,17,0
6057,20240731,1,105,4,166.12,664.48,12,1
6058,20240229,1,96,8,170.74,1365.92,10,1
6059,20250131,1,21,6,205.78,1234.68,12,1
6060,20240731,1,130,12,317.23,3806.76,14,1
6061,20250731,1,14,73,27.18,1984.14,15,0
6062,20250630,1,180,28,95.3,2668.4,15,0
6063,20250731,1,20,73,33.12,2417.76,16,0
6064,20240630,3,176,36,322.02,11592.72,7,0
6065,20240930,2,138,58,86.38,5010.04,13,0
6066,20241130,2,139,71,198.93,14124.03,16,0
6067,20250831,3,51,112,79.76,8933.12,8,0
6068,20241231,1,23,16,239.29,3828.64,14,0
6069,20240430,3,93,25,132.18,3304.5,4,0
6070,20240229,2,39,5,119.66,598.3,18,1
6071,20250131,2,115,11,47.23,519.53,11,0
6072,20240229,3,27,16,249.72,3995.52,6,0
6073,20240930,2,7,4,55.96,223.84,9,1
6074,20250430,2,92,15,142.98,2144.7,14,0
6075,20240131,3,177,37,211.22,7815.14,5,0
6076,20240930,1,72,68,196.62,13370.16,13,0
6077,20240531,2,126,47,130.29,6123.63,12,0
6078,20241031,1,86,54,80.72,4358.88,12,0
6079,20250131,3,45,26,78.37,2037.62,6,0
6080,20250228,1,20,13,33.12,430.56,16,1
6081,20251231,1,97,9,253.06,2277.54,12,1
6082,20250731,1,153,11,116.0,1276.0,11,0
6083,20250430,1,95,10,54.77,547.7,8,0
6084,20241130,2,55,12,209.35,2512.2,15,1
6085,20240430,1,122,58,208.3,12081.4,11,0
6086,20250531,3,120,86,186.72,16057.92,5,0
6087,20250630,1,140,15,41.26,618.9,12,0
6088,20250228,1,93,12,134.96,1619.52,10,0
6089,20250630,3,134,20,61.77,1235.4,4,0
6090,20250930,2,116,16,60.17,962.72,16,0
6091,20240731,1,175,29,94.86,2750.94,17,0
6092,20250228,2,94,17,124.3,2113.1,11,0
6093,20251031,3,176,52,328.78,17096.56,7,0
6094,20240430,1,21,53,201.55,10682.15,12,0
6095,20240531,3,48,116,32.82,3807.12,7,0
6096,20240229,3,46,10,308.91,3089.1,7,0
6097,20251231,1,64,11,70.89,779.79,15,1
6098,20240630,1,160,27,40.71,1099.17,15,0
6099,20240630,1,139,0,198.93,0.0,17,1
6100,20240331,2,4,3,155.56,466.68,10,1
6101,20240229,3,169,38,276.47,10505.86,6,0
6102,20250930,3,73,86,307.22,26420.92,6,0
6103,20250731,3,50,123,297.82,36631.86,8,0
6104,20251130,2,129,71,46.45,3297.95,19,0
6105,20251031,1,180,45,95.3,4288.5,15,0
6106,20250930,1,7,7,57.14,399.98,10,1
6107,20240131,1,116,13,58.93,766.09,16,1
6108,20240831,2,89,49,157.64,7724.36,11,0
6109,20241130,3,83,66,157.14,10371.24,4,0
6110,20251231,2,25,8,149.35,1194.8,9,1
6111,20240229,2,54,6,257.53,1545.18,16,1
6112,20240930,2,170,24,16.6,398.4,12,0
6113,20240731,1,160,34,40.71,1384.14,15,0
6114,20251031,1,128,53,78.87,4180.11,10,0
6115,20250531,1,66,7,240.06,1680.42,10,1
6116,20241031,2,120,7,182.88,1280.16,11,1
