date_photo,code_entrepot,code_article,quantite_en_stock,cout_unitaire,seuil_minimum
2025-04-30,ENT-SAG,BD-1075,6,60.99,5
2024-02-29,ENT-QC,BD-1182,5,56.87,14
2025-11-30,ENT-QC,BD-1077,61,171.09,14
2024-09-30,ENT-QC,BD-1005,9,204.06,13
2025-08-31,ENT-QC,BD-1075,57,71.97,13
2024-10-31,ENT-MTL,BD-1103,4,151.66,12
2024-09-30,ENT-MTL,BD-1042,5,261.53,22
2025-08-31,ENT-MTL,BD-1007,8,57.14,9
2025-11-30,ENT-SAG,BD-1071,99,363.51,7
2025-03-31,ENT-QC,BD-1103,13,154.84,13
2024-05-31,ENT-SAG,BD-1089,0,157.64,5
2025-02-28,ENT-QC,BD-1048,17,33.51,16
2025-12-31,ENT-MTL,BD-1072,17,236.88,12
2024-05-31,ENT-MTL,BD-1019,53,170.21,11
2024-01-31,ENT-MTL,BD-1031,2,294.44,13
2024-05-31,ENT-SAG,BD-1009,52,66.28,3
2025-03-31,ENT-SAG,BD-1116,15,60.17,7
2024-04-30,ENT-MTL,BD-1062,78,112.54,16
2025-02-28,ENT-MTL,BD-1120,14,186.72,11
2025-05-31,ENT-MTL,BD-1108,65,169.96,13
2024-11-30,ENT-MTL,BD-1152,46,265.82,9
2024-02-29,ENT-MTL,BD-1133,13,61.66,15
2025-12-31,ENT-SAG,BD-1124,13,153.77,5
2024-02-29,ENT-QC,BD-1049,19,30.58,18
2025-02-28,ENT-QC,BD-1005,19,208.35,13
2024-05-31,ENT-SAG,BD-1127,26,170.72,6
2025-08-31,ENT-QC,BD-1119,2,59.67,11
2024-11-30,ENT-MTL,BD-1162,23,66.97,14
2025-08-31,ENT-MTL,BD-1046,81,372.17,17
2024-06-30,ENT-QC,BD-1051,93,78.12,18
2024-12-31,ENT-QC,BD-1068,11,284.28,13
2024-08-31,ENT-SAG,BD-9098,101,268.77,7
2025-10-31,ENT-QC,BD-1068,81,342.49,13
2024-11-30,ENT-QC,BD-1076,56,281.11,12
2024-01-31,ENT-QC,BD-1113,4,276.01,10
2024-03-31,ENT-MTL,BD-1033,8,110.89,13
2025-06-30,ENT-QC,BD-1068,11,342.49,13
2025-06-30,ENT-SAG,BD-1051,98,79.76,8
2024-04-30,ENT-MTL,BD-1023,59,239.29,13
2024-04-30,ENT-QC,BD-1012,63,68.19,11
2024-04-30,ENT-QC,BD-1123,57,129.56,13
2025-08-31,ENT-QC,BD-1096,65,205.70,10
2024-06-30,ENT-SAG,BD-1026,73,241.74,4
2024-01-31,ENT-MTL,BD-1082,4,278.39,10
2025-03-31,ENT-QC,BD-1072,9,200.75,13
2024-08-31,ENT-SAG,BD-1176,58,322.02,7
2025-05-31,ENT-QC,BD-1133,22,62.95,16
2024-04-30,ENT-MTL,BD-1069,2,198.50,11
2025-03-31,ENT-QC,BD-1090,14,58.79,12
2025-12-31,ENT-QC,BD-1079,0,147.87,12
2025-01-31,ENT-QC,BD-1070,7,40.72,10
2024-11-30,ENT-SAG,BD-1066,53,199.26,4
2024-03-31,ENT-SAG,BD-1078,3,197.64,4
2024-09-30,ENT-SAG,BD-1147,74,339.78,4
2025-11-30,ENT-QC,BD-1098,70,309.76,15
2024-09-30,ENT-SAG,BD-1107,15,147.44,6
2024-06-30,ENT-QC,BD-1134,6,60.50,10
2025-09-30,ENT-QC,BD-1145,88,111.12,16
2024-10-31,ENT-SAG,BD-1005,7,204.06,5
2024-01-31,ENT-QC,BD-1091,23,279.07,11
2025-05-31,ENT-QC,BD-1061,103,76.81,18
2025-01-31,ENT-SAG,BD-1179,36,231.35,5
2024-07-31,ENT-QC,BD-1141,9,307.78,10
2024-05-31,ENT-QC,BD-1140,12,40.41,12
2025-06-30,ENT-MTL,BD-1105,41,169.61,11
2025-02-28,ENT-SAG,BD-1131,14,37.08,6
2025-03-31,ENT-QC,BD-1110,31,182.67,12
2025-12-31,ENT-MTL,BD-1172,33,221.22,12
2024-07-31,ENT-QC,BD-1139,24,198.93,17
2025-09-30,ENT-QC,BD-1051,5,79.76,18
2025-11-30,ENT-QC,BD-1120,3,186.72,12
2025-02-28,ENT-MTL,BD-1127,13,174.31,14
2025-01-31,ENT-MTL,BD-1073,19,260.35,13
2025-04-30,ENT-QC,BD-1073,15,260.35,14
2025-01-31,ENT-MTL,BD-1172,19,221.22,12
2024-10-31,ENT-QC,BD-1068,59,284.28,13
2024-10-31,ENT-QC,BD-1172,22,216.67,13
2024-08-31,ENT-MTL,BD-1120,20,182.88,11
2024-05-31,ENT-QC,BD-1065,9,128.81,12
2024-04-30,ENT-MTL,BD-1135,2,39.89,14
2025-04-30,ENT-QC,BD-1013,64,315.34,12
2024-03-31,ENT-QC,BD-1079,6,144.83,12
2025-07-31,ENT-MTL,BD-1084,4,375.89,12
2025-01-31,ENT-SAG,BD-1120,0,186.72,5
2024-10-31,ENT-SAG,BD-1089,77,157.64,5
2025-06-30,ENT-QC,BD-1114,77,152.73,12
2025-09-30,ENT-MTL,BD-1105,8,169.61,11
2025-02-28,ENT-MTL,BD-1152,14,271.40,9
2025-01-31,ENT-SAG,BD-1028,7,143.73,6
2024-11-30,ENT-MTL,BD-1132,67,125.81,13
2024-03-31,ENT-SAG,BD-1157,35,24.69,5
2025-10-31,ENT-MTL,BD-1153,46,116.00,10
2025-07-31,ENT-SAG,BD-1136,16,112.45,5
2025-04-30,ENT-QC,BD-1060,92,246.98,17
2025-08-31,ENT-SAG,BD-1117,5,100.34,4
2025-02-28,ENT-QC,BD-1159,48,169.65,20
2025-04-30,ENT-SAG,BD-1080,18,176.76,5
2024-11-30,ENT-QC,BD-1100,60,306.44,11
2025-10-31,ENT-MTL,BD-1065,41,155.19,12
2025-12-31,ENT-QC,BD-1029,12,243.45,10
2024-04-30,ENT-MTL,BD-1096,0,170.74,10
2024-09-30,ENT-MTL,BD-1164,18,98.38,10
2025-04-30,ENT-MTL,BD-1066,11,203.44,9
2024-09-30,ENT-QC,BD-1174,31,165.53,13
2024-12-31,ENT-SAG,BD-1048,20,32.82,7
2024-05-31,ENT-QC,BD-1125,63,285.25,12
2025-08-31,ENT-QC,BD-1136,7,112.45,12
2025-01-31,ENT-QC,BD-1027,0,254.96,14
2024-10-31,ENT-SAG,BD-1086,71,80.72,5
2025-05-31,ENT-MTL,BD-1020,61,33.12,15
2024-05-31,ENT-SAG,BD-1037,120,16.31,9
2025-06-30,ENT-QC,BD-1145,27,111.12,16
2024-12-31,ENT-MTL,BD-1044,9,195.45,16
2025-03-31,ENT-SAG,BD-1145,33,111.12,7
2024-04-30,ENT-MTL,BD-1025,33,146.28,9
2024-09-30,ENT-SAG,BD-1008,13,128.94,4
2025-08-31,ENT-MTL,BD-1094,62,124.30,11
2025-01-31,ENT-SAG,BD-1078,8,201.79,4
2024-04-30,ENT-MTL,BD-1084,8,312.00,12
2025-02-28,ENT-MTL,BD-1176,37,328.78,16
2025-12-31,ENT-MTL,BD-1060,13,291.44,16
2024-05-31,ENT-QC,BD-1173,33,207.98,16
2025-05-31,ENT-QC,BD-1135,2,40.73,15
2025-06-30,ENT-MTL,BD-1158,18,184.61,15
2024-03-31,ENT-SAG,BD-1126,21,130.29,5
2024-10-31,ENT-MTL,BD-1169,18,276.47,13
2024-02-29,ENT-QC,BD-1159,34,166.16,20
2025-04-30,ENT-MTL,BD-1124,49,153.77,12
2025-06-30,ENT-SAG,BD-1097,16,253.06,5
2024-04-30,ENT-QC,BD-1083,11,157.14,11
2024-12-31,ENT-MTL,BD-1069,17,198.50,11
2025-05-31,ENT-QC,BD-9278,63,182.67,12
2025-03-31,ENT-QC,BD-1145,5,111.12,16
2025-08-31,ENT-QC,BD-1081,47,364.83,13
2025-01-31,ENT-QC,BD-1124,7,153.77,12
2024-05-31,ENT-MTL,BD-1124,49,150.61,12
2025-04-30,ENT-SAG,BD-1029,73,243.45,4
2024-08-31,ENT-SAG,BD-1008,-4,128.94,4
2024-06-30,ENT-MTL,BD-1029,39,238.44,10
2024-08-31,ENT-SAG,BD-1045,103,76.76,6
2025-06-30,ENT-QC,BD-1018,25,247.17,6
2024-11-30,ENT-QC,BD-1142,60,98.85,11
2025-08-31,ENT-QC,BD-1170,25,16.95,12
2025-11-30,ENT-MTL,BD-1152,43,271.40,9
2025-11-30,ENT-SAG,BD-1109,11,310.20,4
2025-03-31,ENT-SAG,BD-1112,9,67.02,5
2024-07-31,ENT-QC,BD-1088,9,335.85,9
2024-06-30,ENT-SAG,BD-1134,3,60.50,4
2025-06-30,ENT-SAG,BD-1156,15,164.64,5
2024-11-30,ENT-QC,BD-1014,5,26.62,15
2024-03-31,ENT-QC,BD-1175,45,94.86,17
2025-01-31,ENT-SAG,BD-1038,15,319.94,9
2025-09-30,ENT-SAG,BD-1005,22,208.35,5
2025-05-31,ENT-MTL,BD-1043,64,300.28,14
2025-10-31,ENT-SAG,BD-1117,0,100.34,4
2024-03-31,ENT-QC,BD-1008,3,128.94,10
2025-05-31,ENT-QC,BD-1119,77,59.67,11
2025-01-31,ENT-QC,BD-1158,35,184.61,16
2024-04-30,ENT-SAG,BD-1097,8,210.05,5
2024-02-29,ENT-QC,BD-1164,30,98.38,11
2025-03-31,ENT-SAG,BD-1086,28,82.42,5
2025-05-31,ENT-MTL,BD-1082,2,335.40,10
2024-11-30,ENT-QC,BD-1174,22,165.53,13
2025-09-30,ENT-QC,BD-1114,15,152.73,12
2024-10-31,ENT-QC,BD-1060,15,241.90,17
2024-06-30,ENT-QC,BD-1048,96,32.82,16
2025-10-31,ENT-QC,BD-1159,51,169.65,20
2025-11-30,ENT-MTL,BD-1105,9,169.61,11
2025-08-31,ENT-SAG,BD-1048,109,33.51,7
2024-07-31,ENT-SAG,BD-1145,18,108.83,7
2025-03-31,ENT-QC,BD-1038,105,319.94,21
2025-10-31,ENT-QC,BD-1131,60,37.08,14
2025-07-31,ENT-QC,BD-1177,23,215.66,12
2024-09-30,ENT-QC,BD-1089,-2,157.64,12
2024-08-31,ENT-QC,BD-9634,11,307.78,10
2025-04-30,ENT-MTL,BD-1074,20,110.54,12
2025-08-31,ENT-SAG,BD-1063,128,247.24,9
2025-01-31,ENT-QC,BD-1177,26,215.66,12
2024-01-31,ENT-MTL,BD-1083,0,157.14,10
2024-11-30,ENT-SAG,BD-1149,110,108.85,7
2025-05-31,ENT-SAG,BD-1040,105,274.41,7
2025-12-31,ENT-MTL,BD-1074,5,130.44,12
2024-02-29,ENT-SAG,BD-1082,20,278.39,4
2024-01-31,ENT-MTL,BD-1139,21,198.93,16
2025-09-30,ENT-SAG,BD-1075,97,71.97,5
2024-12-31,ENT-SAG,BD-1089,0,157.64,5
2024-01-31,ENT-MTL,BD-1025,1,146.28,9
2025-10-31,ENT-MTL,BD-1010,7,88.91,11
2024-01-31,ENT-QC,BD-1117,12,98.28,10
2025-11-30,ENT-QC,BD-1049,29,31.22,18
2025-09-30,ENT-MTL,BD-1021,11,242.82,11
2024-04-30,ENT-QC,BD-1148,15,296.06,12
2025-08-31,ENT-QC,BD-1030,18,119.13,11
2025-03-31,ENT-SAG,BD-1104,13,76.70,5
2024-02-29,ENT-QC,BD-1116,33,58.93,16
2025-11-30,ENT-QC,BD-1108,19,169.96,14
2024-05-31,ENT-MTL,BD-1125,53,285.25,11
2024-02-29,ENT-QC,BD-1152,8,265.82,10
2024-05-31,ENT-MTL,BD-1161,28,62.84,13
2024-07-31,ENT-SAG,BD-1167,37,205.42,5
2025-05-31,ENT-QC,BD-1071,8,363.51,16
2024-11-30,ENT-SAG,BD-1162,45,66.97,6
2025-12-31,ENT-QC,BD-1042,20,267.02,23
2025-03-31,ENT-QC,BD-1014,11,27.18,15
2024-10-31,ENT-QC,BD-1151,55,90.35,10
2024-06-30,ENT-QC,BD-1149,10,108.85,18
2025-01-31,ENT-QC,BD-1118,13,343.17,13
2024-12-31,ENT-MTL,BD-1134,45,60.50,10
2024-12-31,ENT-QC,BD-1007,13,55.96,10
2025-04-30,ENT-QC,BD-1049,89,31.22,18
2025-08-31,ENT-SAG,BD-1009,4,67.67,3
2024-08-31,ENT-SAG,BD-1060,131,241.90,7
2024-04-30,ENT-QC,BD-1126,59,130.29,12
2024-05-31,ENT-MTL,BD-1046,74,308.91,17
2025-05-31,ENT-SAG,BD-1092,31,168.72,6
2025-02-28,ENT-QC,BD-1156,0,164.64,12
2024-07-31,ENT-MTL,BD-1161,14,62.84,13
2024-10-31,ENT-QC,BD-1007,12,55.96,10
2025-04-30,ENT-MTL,BD-1054,68,262.94,16
2025-07-31,ENT-QC,BD-1041,70,163.24,16
2024-06-30,ENT-MTL,BD-1170,22,16.60,12
2024-10-31,ENT-MTL,BD-1097,42,210.05,11
2025-04-30,ENT-QC,BD-1148,9,302.28,12
2025-06-30,ENT-QC,BD-1132,5,128.45,14
2025-09-30,ENT-SAG,BD-1140,81,41.26,5
2024-09-30,ENT-MTL,BD-1029,0,238.44,10
2025-03-31,ENT-QC,BD-1139,18,203.11,17
2025-12-31,ENT-MTL,BD-1105,2,169.61,11
2024-02-29,ENT-MTL,BD-1178,16,116.97,16
2024-12-31,ENT-SAG,BD-1057,14,19.26,7
2025-03-31,ENT-MTL,BD-1160,21,41.56,14
2025-03-31,ENT-MTL,BD-1094,13,124.30,11
2024-04-30,ENT-SAG,BD-1072,14,196.62,5
2024-07-31,ENT-SAG,BD-1067,12,23.77,6
2024-12-31,ENT-QC,BD-1012,14,68.19,11
2025-07-31,ENT-MTL,BD-1142,10,100.93,10
2024-03-31,ENT-SAG,BD-1092,15,140.04,6
2024-10-31,ENT-QC,BD-1128,58,77.25,10
2025-01-31,ENT-SAG,BD-1148,24,302.28,5
2025-11-30,ENT-MTL,BD-1034,23,182.99,12
2025-10-31,ENT-MTL,BD-1126,4,133.03,12
2025-03-31,ENT-MTL,BD-1073,10,260.35,13
2025-03-31,ENT-QC,BD-1048,91,33.51,16
2024-10-31,ENT-SAG,BD-1067,107,23.77,6
2024-04-30,ENT-SAG,BD-1052,110,179.27,7
2025-02-28,ENT-MTL,BD-1084,14,318.55,12
2024-04-30,ENT-SAG,BD-1108,83,166.46,6
2024-08-31,ENT-MTL,BD-1165,17,105.70,12
2024-03-31,ENT-QC,BD-1083,11,157.14,11
2024-01-31,ENT-QC,BD-1007,14,55.96,10
2024-04-30,ENT-QC,BD-1142,6,98.85,11
2024-12-31,ENT-QC,BD-1067,16,23.77,14
2025-04-30,ENT-MTL,BD-1113,33,281.81,9
2024-02-29,ENT-MTL,BD-1037,10,16.31,21
2024-06-30,ENT-MTL,BD-1138,2,86.38,13
2025-11-30,ENT-QC,BD-1166,36,217.35,13
2024-11-30,ENT-MTL,BD-1031,19,294.44,13
2025-10-31,ENT-MTL,BD-1099,62,346.57,11
2024-06-30,ENT-QC,BD-1071,29,301.72,16
2025-03-31,ENT-MTL,BD-1049,65,31.22,17
2024-06-30,ENT-QC,BD-1062,96,112.54,17
2024-02-29,ENT-SAG,BD-1162,27,66.97,6
2025-06-30,ENT-QC,BD-1130,19,323.89,14
2024-06-30,ENT-SAG,BD-1139,28,198.93,7
2024-08-31,ENT-MTL,BD-1097,47,210.05,11
2025-02-28,ENT-SAG,BD-1099,15,293.70,5
2025-07-31,ENT-MTL,BD-1148,14,302.28,11
2024-06-30,ENT-QC,BD-1099,8,287.66,12
2024-04-30,ENT-SAG,BD-1132,25,125.81,6
2025-07-31,ENT-QC,BD-1095,11,64.62,8
2025-11-30,ENT-MTL,BD-1165,17,107.92,12
2025-03-31,ENT-SAG,BD-1061,126,76.81,7
2024-03-31,ENT-MTL,BD-1039,102,119.66,18
2025-09-30,ENT-MTL,BD-1153,49,116.00,10
2025-11-30,ENT-MTL,BD-1173,23,212.35,15
2025-08-31,ENT-SAG,BD-1045,99,78.37,6
2024-04-30,ENT-QC,BD-1152,10,265.82,10
2025-02-28,ENT-MTL,BD-1051,19,79.76,17
2025-06-30,ENT-QC,BD-1119,61,59.67,11
2024-02-29,ENT-QC,BD-1122,24,208.30,11
2025-06-30,ENT-MTL,BD-1024,40,189.35,12
2024-01-31,ENT-QC,BD-1053,13,176.84,20
2024-11-30,ENT-QC,BD-1031,10,294.44,14
2025-12-31,ENT-MTL,BD-1004,0,158.83,10
2025-12-31,ENT-QC,BD-1112,20,67.02,13
2024-08-31,ENT-QC,BD-1029,16,238.44,10
2025-04-30,ENT-MTL,BD-1042,107,267.02,22
2024-11-30,ENT-MTL,BD-1113,0,276.01,9
2025-06-30,ENT-QC,BD-1116,81,60.17,16
2025-09-30,ENT-MTL,BD-1097,51,253.06,11
2025-11-30,ENT-QC,BD-1153,67,116.00,11
2025-07-31,ENT-QC,BD-1047,86,71.53,15
2025-10-31,ENT-SAG,BD-1067,68,28.64,6
2025-06-30,ENT-MTL,BD-1053,113,180.55,19
2024-03-31,ENT-SAG,BD-1048,91,32.82,7
2024-09-30,ENT-QC,BD-1180,23,93.34,15
2024-02-29,ENT-SAG,BD-1047,10,70.06,6
2024-06-30,ENT-MTL,BD-1120,55,182.88,11
2025-07-31,ENT-QC,BD-1161,19,64.16,14
2024-07-31,ENT-MTL,BD-1069,9,198.50,11
2024-11-30,ENT-MTL,BD-1116,19,58.93,16
2024-12-31,ENT-SAG,BD-1147,50,339.78,4
2025-04-30,ENT-QC,BD-1120,52,186.72,12
2024-10-31,ENT-QC,BD-1048,22,32.82,16
2025-11-30,ENT-MTL,BD-1154,61,329.92,12
2024-06-30,ENT-QC,BD-1147,11,339.78,10
2025-02-28,ENT-QC,BD-1166,23,217.35,13
2024-03-31,ENT-SAG,BD-1045,129,76.76,6
2025-10-31,ENT-MTL,BD-1043,25,300.28,14
2024-05-31,ENT-QC,BD-1026,49,241.74,11
2024-11-30,ENT-QC,BD-1097,-3,210.05,12
2024-06-30,ENT-SAG,BD-1120,69,182.88,5
2024-10-31,ENT-SAG,BD-1150,92,339.92,6
2024-11-30,ENT-MTL,BD-1118,12,336.11,12
2025-08-31,ENT-MTL,BD-1116,8,60.17,16
2024-03-31,ENT-SAG,BD-1021,19,201.55,5
2024-09-30,ENT-MTL,BD-1068,57,284.28,12
2024-10-31,ENT-MTL,BD-1025,5,146.28,9
2024-08-31,ENT-QC,BD-1131,4,36.32,14
2024-06-30,ENT-MTL,BD-1136,16,110.14,12
2025-11-30,ENT-MTL,BD-1172,18,221.22,12
2024-03-31,ENT-MTL,BD-1010,9,87.08,11
2025-01-31,ENT-MTL,BD-1006,2,182.47,10
2024-08-31,ENT-SAG,BD-1016,4,219.41,4
2024-09-30,ENT-QC,BD-1086,59,80.72,12
2025-12-31,ENT-SAG,BD-1033,16,113.22,6
2024-02-29,ENT-QC,BD-1140,3,40.41,12
2025-11-30,ENT-SAG,BD-1067,83,28.64,6
2025-11-30,ENT-QC,BD-1043,11,300.28,15
2025-10-31,ENT-QC,BD-1102,64,260.69,10
2024-11-30,ENT-QC,BD-1175,40,94.86,17
2025-08-31,ENT-QC,BD-1155,36,329.15,17
2024-08-31,ENT-QC,BD-1134,3,60.50,10
2025-10-31,ENT-MTL,BD-1128,47,78.87,10
2024-08-31,ENT-SAG,BD-1157,11,24.69,5
2025-08-31,ENT-QC,BD-1173,29,212.35,16
2024-11-30,ENT-QC,BD-1128,51,77.25,10
2024-04-30,ENT-MTL,BD-1160,27,40.71,14
2024-01-31,ENT-QC,BD-1103,8,151.66,13
2024-10-31,ENT-QC,BD-1029,11,238.44,10
2025-09-30,ENT-MTL,BD-1020,23,33.12,15
2024-10-31,ENT-SAG,BD-1046,38,308.91,7
2025-05-31,ENT-MTL,BD-1054,82,262.94,16
2025-02-28,ENT-SAG,BD-1167,31,209.73,5
2024-09-30,ENT-QC,BD-1028,16,140.77,14
2025-02-28,ENT-MTL,BD-9700,17,244.32,13
2024-03-31,ENT-MTL,BD-1083,6,157.14,10
2025-07-31,ENT-QC,BD-1031,79,300.62,14
2024-03-31,ENT-MTL,BD-1065,11,128.81,12
2024-10-31,ENT-SAG,BD-1133,96,61.66,7
2024-05-31,ENT-SAG,BD-1076,15,281.11,5
2024-01-31,ENT-MTL,BD-1161,19,62.84,13
2025-12-31,ENT-SAG,BD-1141,75,314.24,4
2025-10-31,ENT-QC,BD-1005,40,208.35,13
2024-01-31,ENT-SAG,BD-1040,38,268.77,7
2024-08-31,ENT-MTL,BD-1001,12,182.30,8
2024-05-31,ENT-SAG,BD-1045,115,76.76,6
2024-11-30,ENT-MTL,BD-1065,49,128.81,12
2024-09-30,ENT-MTL,BD-1084,50,312.00,12
2025-01-31,ENT-SAG,BD-1143,14,220.45,5
2025-05-31,ENT-MTL,BD-1033,56,113.22,13
2025-06-30,ENT-SAG,BD-1103,88,154.84,5
2024-10-31,ENT-MTL,BD-1008,15,128.94,9
2025-07-31,ENT-MTL,BD-1033,59,113.22,13
2024-11-30,ENT-MTL,BD-1070,44,39.88,10
2025-06-30,ENT-QC,BD-1127,12,174.31,15
2024-11-30,ENT-MTL,BD-1182,27,56.87,13
2025-08-31,ENT-MTL,BD-1051,83,79.76,17
2024-11-30,ENT-MTL,BD-1002,4,292.58,7
2025-09-30,ENT-SAG,BD-1028,35,143.73,6
2025-03-31,ENT-SAG,BD-1180,26,95.30,6
2025-04-30,ENT-QC,BD-1043,74,300.28,15
2025-05-31,ENT-MTL,BD-1151,11,92.25,10
2024-09-30,ENT-QC,BD-1049,21,30.58,18
2025-07-31,ENT-QC,BD-1066,0,240.06,10
2024-09-30,ENT-SAG,BD-1036,0,159.06,8
2024-12-31,ENT-MTL,BD-1034,9,151.89,12
2024-07-31,ENT-MTL,BD-1014,59,26.62,14
2025-08-31,ENT-QC,BD-1017,20,313.71,14
2024-03-31,ENT-QC,BD-1114,5,149.59,12
2024-06-30,ENT-QC,BD-1179,30,226.59,12
2025-03-31,ENT-SAG,BD-1168,25,229.43,5
2024-05-31,ENT-MTL,BD-1182,30,56.87,13
2025-07-31,ENT-SAG,BD-1157,23,25.21,5
2025-05-31,ENT-MTL,BD-1170,22,16.95,12
2025-08-31,ENT-SAG,BD-1021,2,242.82,5
2024-02-29,ENT-SAG,BD-1131,10,36.32,6
2025-09-30,ENT-SAG,BD-1109,14,310.20,4
2024-01-31,ENT-MTL,BD-1023,1,239.29,13
2025-06-30,ENT-MTL,BD-1110,39,182.67,12
2025-07-31,ENT-QC,BD-1072,3,236.88,13
2025-02-28,ENT-QC,BD-1001,15,186.13,9
2025-05-31,ENT-MTL,BD-1137,9,25.59,13
2025-09-30,ENT-QC,BD-1177,24,215.66,12
2025-02-28,ENT-SAG,BD-1136,35,112.45,5
2025-04-30,ENT-MTL,BD-1132,15,128.45,13
2025-06-30,ENT-MTL,BD-1042,96,267.02,22
2024-08-31,ENT-MTL,BD-1108,7,166.46,13
2025-04-30,ENT-QC,BD-1004,58,158.83,11
2025-03-31,ENT-MTL,BD-1158,37,184.61,15
2025-01-31,ENT-QC,BD-1162,39,68.38,14
2025-01-31,ENT-MTL,BD-1133,13,62.95,15
2024-02-29,ENT-QC,BD-1115,6,46.26,11
2025-03-31,ENT-SAG,BD-1046,111,315.40,7
2025-10-31,ENT-SAG,BD-1028,20,143.73,6
2025-05-31,ENT-QC,BD-1139,7,203.11,17
2025-02-28,ENT-QC,BD-1061,34,76.81,18
2024-11-30,ENT-QC,BD-1098,74,257.11,15
2025-05-31,ENT-QC,BD-1027,75,254.96,14
2025-10-31,ENT-QC,BD-1084,65,375.89,12
2024-01-31,ENT-MTL,BD-1149,17,108.85,17
2025-12-31,ENT-SAG,BD-1038,29,319.94,9
2025-09-30,ENT-QC,BD-1113,9,281.81,10
2024-02-29,ENT-MTL,BD-1132,9,125.81,13
2025-10-31,ENT-MTL,BD-1020,11,33.12,15
2024-06-30,ENT-MTL,BD-1074,8,108.27,12
2025-02-28,ENT-MTL,BD-1164,9,100.45,10
2024-07-31,ENT-SAG,BD-1108,13,166.46,6
2025-01-31,ENT-QC,BD-1103,7,154.84,13
2024-06-30,ENT-QC,BD-1177,26,211.22,12
2025-01-31,ENT-QC,BD-1004,11,158.83,11
2025-09-30,ENT-QC,BD-1142,63,100.93,11
2025-05-31,ENT-QC,BD-1075,14,71.97,13
2024-10-31,ENT-SAG,BD-1127,107,170.72,6
2025-03-31,ENT-QC,BD-1033,16,113.22,14
2024-03-31,ENT-MTL,BD-1176,26,322.02,16
2024-03-31,ENT-QC,BD-1014,6,26.62,15
2025-03-31,ENT-MTL,BD-1070,13,40.72,10
2024-05-31,ENT-QC,BD-1115,63,46.26,11
2025-07-31,ENT-QC,BD-1156,0,164.64,12
2024-11-30,ENT-QC,BD-1144,82,96.31,15
2024-10-31,ENT-QC,BD-1077,89,167.57,14
2024-11-30,ENT-QC,BD-1165,29,105.70,12
2025-07-31,ENT-QC,BD-1080,6,208.57,12
2025-04-30,ENT-SAG,BD-1065,16,131.52,5
2025-06-30,ENT-MTL,BD-1131,1,37.08,13
2025-02-28,ENT-SAG,BD-1122,18,212.67,4
2025-12-31,ENT-SAG,BD-1071,16,363.51,7
2024-06-30,ENT-SAG,BD-1076,14,281.11,5
2024-01-31,ENT-MTL,BD-1032,0,339.97,12
2024-03-31,ENT-QC,BD-1100,20,306.44,11
2025-08-31,ENT-QC,BD-1007,11,57.14,10
2025-04-30,ENT-MTL,BD-1123,60,132.28,13
2024-07-31,ENT-QC,BD-1170,29,16.60,12
2024-11-30,ENT-QC,BD-1054,40,257.53,17
2025-09-30,ENT-SAG,BD-1086,80,97.25,5
2025-03-31,ENT-SAG,BD-1027,23,254.96,6
2024-07-31,ENT-QC,BD-1120,9,182.88,12
2024-06-30,ENT-QC,BD-1032,64,339.97,13
2025-12-31,ENT-MTL,BD-1044,16,199.55,16
2024-01-31,ENT-SAG,BD-1041,35,159.88,7
2024-02-29,ENT-QC,BD-1117,8,98.28,10
2025-01-31,ENT-MTL,BD-1069,3,202.67,11
2024-04-30,ENT-MTL,BD-1024,53,185.46,12
2024-11-30,ENT-SAG,BD-1016,23,219.41,4
2025-02-28,ENT-SAG,BD-1140,19,41.26,5
2025-10-31,ENT-MTL,BD-1105,13,169.61,11
2024-10-31,ENT-SAG,BD-1098,88,257.11,6
2025-04-30,ENT-QC,BD-1012,56,69.62,11
2024-06-30,ENT-QC,BD-1135,12,39.89,15
2025-01-31,ENT-QC,BD-1068,0,290.25,13
2024-03-31,ENT-MTL,BD-1123,20,129.56,13
2025-04-30,ENT-QC,BD-1039,101,122.17,19
2025-02-28,ENT-QC,BD-1063,10,247.24,21
2024-08-31,ENT-MTL,BD-1054,69,257.53,16
2024-04-30,ENT-MTL,BD-1126,62,130.29,12
2024-08-31,ENT-QC,BD-1111,13,145.84,12
2024-08-31,ENT-QC,BD-1016,20,219.41,9
2025-01-31,ENT-MTL,BD-1037,18,16.65,21
2025-08-31,ENT-MTL,BD-1039,84,122.17,18
2024-09-30,ENT-MTL,BD-1094,57,121.74,11
2024-10-31,ENT-QC,BD-1146,69,220.88,14
2025-11-30,ENT-SAG,BD-1089,68,189.92,5
2025-01-31,ENT-MTL,BD-1047,15,71.53,14
2025-04-30,ENT-QC,BD-1042,157,267.02,23
2024-12-31,ENT-QC,BD-1104,10,75.12,11
2025-04-30,ENT-MTL,BD-1154,10,329.92,12
2025-09-30,ENT-QC,BD-1107,10,150.54,14
2025-11-30,ENT-QC,BD-1129,102,46.45,20
2025-02-28,ENT-MTL,BD-1049,2,31.22,17
2024-11-30,ENT-MTL,BD-1170,25,16.60,12
2024-04-30,ENT-MTL,BD-1137,9,25.06,13
2024-11-30,ENT-SAG,BD-1116,21,58.93,7
2025-04-30,ENT-QC,BD-1096,12,174.33,10
2024-08-31,ENT-SAG,BD-1088,63,335.85,4
2025-10-31,ENT-QC,BD-1004,9,158.83,11
2024-03-31,ENT-QC,BD-1128,9,77.25,10
2025-02-28,ENT-SAG,BD-1166,28,217.35,5
